	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
sad-1	-0.403491423838778	-0.423322943997541	-0.492553682126059	-1.04248237153498	-0.792958018994557	-1.00084666603286
F01D5.6	1.64189027221614	1.47615022081866	1.14316463709732	2.05676564221477	2.22483207414674	2.11494942017404
F01F1.14	-0.80993568498051	-0.812042213517562	-0.684423224252337	0.588893153732876	0.482751431838913	0.879775006164141
nas-25	-0.648156020174578	-0.245810043555922	-0.304183756360765	-1.05437275460073	-1.10560720105531	-1.09978907025087
F27D9.13	-0.663946656438817	-0.628281788605983	-0.704675504217948	-0.168744547411212	-0.119932357092067	-0.303133039586559
eat-4	0.619204555140922	0.716797475138204	0.636097172091453	0.13632148485899	0.0436401959471228	-0.0147695350335969
madf-9	1.09706135055256	1.12414882730703	0.948789671232628	0.430004589387246	0.490680092437189	0.245174055451492
F22F7.8	1.82663503767803	1.97914309926596	2.18115119063037	0.896291695563129	1.11383868261206	1.01996208618481
hsp-16.1	-4	-4	-1.49866128162545	0.513188975775257	0.372956817813688	0.425523634053152
F41E7.20	1.19439943543	1.35851117433921	1.20628279406408	0.888198709310848	0.722331948736221	0.810060058040772
dop-4	0.394968081472699	0.322007531451045	0.193056412223976	-0.306709002035129	-0.000903705797422597	0.0242245130136739
trpp-10	-0.0587252332814459	-0.0474704363624727	-0.133648860311497	0.150711683569122	0.27549912390864	0.286044720528609
ltah-1.2	2.51961977982291	2.52587199876696	2.44993626467823	1.77382940517146	1.81268901516596	1.8400599792908
T11G6.4	0.439666258345788	0.56030538872636	0.555311967069039	-0.0725426904209455	0.0522395975608039	0.0519909823486198
F45D3.3	1.4311624015597	1.48078032143132	1.55273561390539	1.80389084524057	1.92868578149736	1.80114840516521
C06E8.5	0.807934935745466	1.07941564909668	0.799075666387692	0.140779554062354	0.0598673671338072	-0.0124608422026793
ippk-1	0.349092783898033	0.367187484031187	0.382903823160538	0.639315835103713	0.626772563676499	0.769289998483214
C34F6.10	-0.33063837307173	-0.324061484367731	-0.47637774144939	-0.00611132638518087	0.0779889365602787	-0.0258745172841296
K09E2.3	2.19043817845601	2.24801714200233	2.16753662675434	1.78787479702911	1.85735847409606	1.81015261903019
Y75B12B.12	0.0231990757466207	0.322100693264841	-0.0273042369721417	0.73059331383911	0.730449686532532	0.873110894936237
R08E5.3	2.53928302724969	2.47481022792586	2.52034899010643	2.08010256250386	2.03528020255084	1.783806833586
C15H7.4	-0.721635087700428	-0.59886060770502	-0.896968347833121	0.0420841820379433	-0.224022487022599	-0.184779507173864
abhd-5.1	-0.193100900984288	-0.0416448242971404	-0.00627206362215171	0.280198258230867	0.375830633263577	0.111675685808706
osr-1	-0.236649803721538	-0.358343374026135	-0.625868103165615	0.20815778172883	0.289095031929695	-0.0830943676803866
Y54E10BR.4	1.72494349024265	1.69084170162524	1.62499403955458	1.969879467509	1.97696845915294	1.97466125036922
T27F6.8	0.916068232278806	0.900483458369892	0.91671235657113	1.68680369611782	1.69189986708978	1.62187397691971
C44B12.3	-0.79844872125408	-0.256683265192709	-0.372006694884122	1.07007718115037	1.05812686356274	1.10936734292311
W03F9.1	1.85003109444484	1.83211757676495	1.76123104421893	2.65313675630854	2.80010341947505	2.67232599550423
mans-2	0.678849185661273	0.759806531616901	0.637035798236155	0.186412766459251	0.301249767004968	0.177323520440011
egrh-1	0.224369360340846	0.31916640017213	0.372608721597559	0.950743490812181	1.03876030754475	0.837088442269448
ugt-47	1.03252260749397	1.215237002767	1.01533723210985	0.765396270134057	0.681069260042428	0.713766260440908
mtk-1	-0.564173677133692	-0.469402779274372	-0.483514451349831	0.194274711785952	0.166461491689651	0.36544258103974
cnp-3	-0.369158288239636	-0.133947764678674	-0.230638197165565	1.3420996920824	1.45297983903977	1.45474648679794
Y38E10A.20	-0.00528667085926737	0.113638597688937	-0.0258297081774545	-0.501885327233255	-0.49519164298427	-1.09102607565848
Y49E10.29	0.758104939376018	0.981570619885638	0.746728701739667	0.32407211323261	0.347067224733335	0.505598076819795
Y38H6C.21	0.910394178109652	0.941938303217734	0.89780312836506	0.454916957494489	0.466267221163033	0.225812504123621
adt-1	-0.238744875912283	-0.196885746550192	-0.687502197459681	0.279897256823693	0.312111165849409	0.542264222444739
droe-4	0.675805941049149	0.740074011194057	0.899091280279734	1.09204600096627	1.08689670822565	1.02460694710459
cls-2	1.38561316499483	1.3208274982365	1.22431371832477	1.95164032467272	1.92458867661075	2.01168718745416
irx-1	0.455415422763899	0.645783804335866	0.501815503284089	0.123550482174103	0.0645722544247058	0.0856359592414136
sma-1	-0.762220449120474	-0.635174549042342	-0.626086230551678	-0.10386337543184	-0.190210360681312	-0.214064894286308
