"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Fcrl1",441.478056680267,-0.372144086122954,0.0950058616122348,-3.91706448220906,0.0000896337792955037,0.00150845854720092
"Fcrl5",11.6279377985289,0.123103231732937,0.672063398039402,0.18317205205947,0.854663022569634,0.934557982773773
"Fcrlb",5.93265940453266,1.42762997271484,1.01496046691841,1.40658677775831,0.15954995609142,0.395634012221691
"Fdft1",205.069111167066,-0.481835959937784,0.138501275105215,-3.47892797067572,0.000503423879727826,0.00638578163856247
"Fdps",13.7885756152263,-0.589264795768571,0.560172827863706,-1.05193391478093,0.292829870508502,0.550629589976069
"Fdx1",112.78728556703,0.124994724182573,0.209424259089757,0.596849308317244,0.550607993966082,0.757963909895807
"Fdx1l",246.805241597843,-0.02906002805033,0.137884855056034,-0.210755764572697,0.833077857925747,0.924599470459868
"Fdxacb1",62.5762725051714,0.197008004100584,0.27155923057793,0.72546973889016,0.468163903002596,0.702132730724489
"Fdxr",102.555195725097,-0.061001960704585,0.215926778222201,-0.282512253490905,0.77755075217055,0.89499964366642
"Fech",403.94629940256,-0.117207370706311,0.0985140451019961,-1.189752898533,0.234143527333008,0.49038524868178
"Fem1a",810.183127571527,-0.0966428389113542,0.0787441712991361,-1.22730149186819,0.219709295104913,0.47220513347476
"Fem1b",736.063199352587,0.0472809850838931,0.0766236989772836,0.617054328033816,0.537198892058747,0.748721086119106
"Fem1c",437.412571032703,-0.0375771507883255,0.102205717588758,-0.367661924155002,0.713125335012812,0.859595598915262
"Fen1",1219.92783916876,-0.0691806449098727,0.0793648033320922,-0.871679157578139,0.383383433674011,0.633521440162741
"Fer",151.324897196797,0.146889071833066,0.166770273693639,0.880786896727803,0.378433173211391,0.630297596696291
"Fer1l4",13.5636043421715,0.865888199872048,0.654576378741763,1.32282225267045,0.185894495200052,0.430482518005843
"Fer1l5",54.2873422665604,0.568379182585209,0.264427419476756,2.14947142663914,0.0315970487432824,0.14594316196031
"Fer1l6",7.38616985643731,1.65428520555887,0.950173242806419,1.74103535127215,0.0816773821019264,0.267304221858483
"Fermt2",5.26272754077031,1.60917593610939,1.10036118507498,1.46240703319586,0.143629703266138,0.372369247857569
"Fermt3",1470.98577015904,-0.187835971370721,0.0713184258411877,-2.63376496543818,0.00844439195963653,0.0590977055415016
"Fes",738.991943325362,-0.41311083630636,0.0831872759432237,-4.96603394716655,0.000000683359979244314,0.000018963936730131
"Fetub",8.66860486199838,1.07873958087027,0.74523945616429,1.44750733733623,0.147754882929941,0.378911723680438
"Fez1",4.7371701969692,1.40104952956225,1.19241986469555,1.17496325836535,0.24000941551594,0.497649466675098
"Fez2",112.355589021157,-0.153563605720411,0.178168881422999,-0.86189914026473,0.388743022155383,0.63872977468208
"Fga",33.4711990721844,1.40472587921772,0.410661619696611,3.42064077050955,0.000624737939806206,0.00766022227726311
"Fgb",36.8808749673801,0.884679024460412,0.363396148323396,2.43447551258334,0.0149133888988595,0.0883626415018264
"Fgd2",212.611335630173,-0.924161968672333,0.136230715062912,-6.783800321723,0.0000000000117055088589161,0.000000000619344394799769
"Fgd3",333.044226245109,0.348167547778037,0.108464219957066,3.20997604478098,0.00132746034704855,0.0140359980914159
"Fgd4",555.024865627309,-0.123715332592324,0.0933178862077243,-1.3257408372596,0.184925555716276,0.428822937692688
"Fgd5",8.18389800678277,1.36555120750708,0.919280645061251,1.48545628023758,0.137422996532777,0.363223578670654
"Fgd6",254.968028378656,0.692477540967602,0.125467692459877,5.51917013369038,0.0000000340604311384045,0.00000116958015813137
"Fgf11",107.705833285246,0.723585496905193,0.185172735042665,3.90762439588352,0.000093208055399193,0.00155705545125089
"Fgf12",5.03288651789346,1.57218741471035,1.14623311160702,1.37161228269365,0.170184168108072,0.410385585730371
"Fgf13",188.675897641286,-0.213793297434394,0.14978658536885,-1.42731938850149,0.153487854515745,0.38723457195837
"Fgf2",22.5567154138492,1.03772732343495,0.478664267855098,2.16796488295444,0.0301613585222756,0.141431847787833
"Fgf22",5.95114621398547,1.41716580165268,1.01825782102632,1.39175538099407,0.163996485602769,0.401733779720133
"Fgfbp3",22.828358612658,-0.316834119768784,0.421061464041302,-0.752465249913504,0.451771319965241,0.687849782654501
"Fgfr1",11.56919688695,2.30350208333467,0.739278791478121,3.11587740631518,0.00183398499575584,0.0182033050892613
"Fgfr1op",385.270732674512,0.45400062575783,0.114067296374743,3.98011209335855,0.0000688827801599667,0.00120394350207613
"Fgfr1op2",765.487238440997,-0.0515070169041967,0.0814812475113421,-0.632133386237452,0.527299720889213,0.74195173889192
"Fgfr3",8.31223282986213,2.19818167389015,0.916574327085873,2.39825795784503,0.0164732595750005,0.09451619565437
"Fgfrl1",17.541433015547,0.564291986030824,0.551634890738453,1.02294469676388,0.306333994629907,0.562681299335064
"Fgg",29.1442786980716,1.01842372209979,0.37077230325238,2.74676321064511,0.00601865703490861,0.0454423644423583
"Fggy",4.95442590664753,0.249914376543439,1.04216284078435,0.23980357652682,0.810482534196318,0.913539580570419
"Fgl1",6.21681598770176,4.16981114340834,1.34420641705995,3.10206162572008,0.00192177947138912,0.0188002570157908
"Fgr",401.954664071716,0.599744231020879,0.0998642195995863,6.00559673350077,0.00000000190629467162938,0.0000000802532351232701
"Fh1",1267.20627037182,-0.0736123892743406,0.0680115305046129,-1.0823516060905,0.27909632315641,0.536207131455969
"Fhad1",24.0855619429394,0.633865822939295,0.424434952321913,1.4934345521538,0.135323474130971,0.359962558926631
"Fhdc1",9.12964797161605,0.319305341127247,0.726841833108669,0.439305123319048,0.660440462396393,0.829546407506572
"Fhit",10.7407572058496,0.108362058919422,0.680192695024103,0.15931082428867,0.873423993123438,0.942386697432797
"Fhl3",336.078403817106,-0.418433134477554,0.115458377103168,-3.62410372444143,0.000289965227734947,0.00401522114739288
"Fhl4",6.89801643721295,0.717326120949085,0.895126004410361,0.801368877023747,0.422918127299562,0.665454758466115
"Fhod1",341.513323138232,-0.38273786450925,0.11343564486305,-3.37405288233099,0.000740701367475757,0.00879655650212694
"Fhod3",8.92206061397483,0.186678233375728,0.919581523122795,0.203003462642214,0.839132325767445,0.927986448095781
"Fibcd1",9.83917726188538,1.4060682245596,0.942487826517529,1.49186884434888,0.135733531674074,0.360549080922775
"Fibp",272.107233664389,0.171770931174692,0.117109633797717,1.46675320897503,0.142443202538453,0.370352326599979
"Ficd",46.2790405409368,0.213586112332328,0.297586977197084,0.717726677235863,0.472925831034876,0.705755646445594
"Fig4",262.564246065775,0.0703104284121516,0.125662874950145,0.559516312515101,0.575809401530473,0.775924709346087
"Fign",7.31931016800344,1.22253920401376,1.11340191754491,1.09802146444071,0.272195116653439,0.529894739555488
"Fignl1",612.197938168135,0.33412948579675,0.0822437994708492,4.06267083897528,0.0000485144174349045,0.000878427494380601
"Filip1",4.2176929143332,0.756472287636568,1.12926871464068,0.669878017365662,0.50293555415977,0.726694045846834
"Filip1l",132.678625693833,-0.4997546739611,0.187087155358253,-2.67123989888093,0.00755716151408972,0.0547190001430203
"Fip1l1",827.176024508112,0.0147281773346843,0.0818956100237631,0.179840864857234,0.857277501094185,0.936175671368353
"Fis1",360.959510394992,0.0279076317761902,0.102845718758013,0.271354336507233,0.786118519029676,0.899574149774092
"Fitm2",98.9834557004916,0.00241100296564309,0.196589186131056,0.0122641688136182,0.990214854350175,0.996007650593891
"Fiz1",286.376308806162,-0.234637219079259,0.130184852018183,-1.80233887001298,0.0714921065439073,0.247177641694394
"Fkbp10",4.67143000977908,-0.328615262424371,1.22035896027884,-0.269277543018397,0.787716112218073,0.900656317625462
"Fkbp11",69.9106583028197,0.374415248004609,0.246992454790311,1.51589751323569,0.129545269221499,0.35132759690346
"Fkbp14",16.4669571081978,0.0423145699040872,0.55815264792145,0.0758118232739123,0.939568809585265,0.975361223966748
"Fkbp15",762.823101418421,-0.110479926782941,0.0861253080450943,-1.28278120903899,0.199568739235167,0.448254991100067
"Fkbp1a",2030.29533172944,-0.0893759189553724,0.0579273621713106,-1.54289640690108,0.122855912765944,0.340928752156009
"Fkbp1b",41.7667309446381,-0.118618262475296,0.308456412154879,-0.384554373976629,0.7005676034635,0.853077663821677
"Fkbp2",258.295968817723,-0.212421770134231,0.121477309037866,-1.74865389937158,0.0803508633618962,0.264098019079641
"Fkbp3",512.35385325662,0.0322623279526577,0.0940659545748292,0.342975607896406,0.731616810489455,0.870920545306453
"Fkbp4",2745.49233945727,-0.258244773113715,0.0477814663280154,-5.40470590293082,0.0000000649148148504308,0.00000212701602972568
"Fkbp5",514.564075944062,-0.0348763748521772,0.089259318111925,-0.390730912916505,0.695996146522201,0.851016599263456
"Fkbp7",7.67995035791539,-0.543490548241587,1.00873981131368,-0.538781697862999,0.590037493671912,0.786505390646402
"Fkbp8",896.566348530101,-0.281829961209095,0.0832888978893412,-3.38376384309392,0.000714994730194331,0.00854646341068069
"Fkbpl",36.4928515295934,0.215075597825142,0.332704431707548,0.646446447140195,0.517990268486045,0.73639641096427
"Fkrp",333.275028819366,-0.200005594507113,0.1156416320846,-1.72952933041272,0.0837144017678624,0.271358387422978
"Fktn",301.665737039135,0.338866232619768,0.110990608904798,3.05310724901446,0.00226484977613349,0.0214616217810894
"Flad1",191.953960671847,-0.357072606743886,0.148305340871294,-2.40768541878589,0.0160540076694091,0.0929341831794913
"Flcn",245.772624719658,-0.100553240488989,0.121989091060324,-0.82428059439565,0.409780142265908,0.656942982142398
"Fli1",422.6836813234,0.235484001502345,0.113213591058248,2.07999763368683,0.037525749913747,0.163288047144682
"Flii",984.592100178081,-0.333126067176726,0.0814208789130307,-4.09140839086929,0.0000428761315573948,0.000785754227651557
"Flna",7763.71727387722,-0.404173076803396,0.0506650587674995,-7.97735336019513,0.00000000000000149504358244905,0.000000000000116169157909384
"Flnb",1684.44164655237,0.162371795269119,0.0708939795240159,2.29034674536946,0.0220012240338124,0.114977957114443
"Flnc",43.4846934908549,2.50826626375516,0.361652586656483,6.93556843307648,0.00000000000404590981625957,0.00000000022183984548991
"Flot1",62.8955348713558,-0.847352969381836,0.267169688665579,-3.1715909600901,0.00151606381399934,0.0155823399416198
"Flot2",181.802626827872,-0.0753994541603067,0.143346438410447,-0.525994611351373,0.598891951019362,0.792500223823342
"Flrt1",8.33153092594725,1.1491349672595,0.920158334569312,1.24884481734044,0.211721838168305,0.462414641087794
"Flrt2",297.314269905574,0.276976586446893,0.138734458811463,1.99645126971157,0.0458848249360543,0.186864884540421
"Flt1",530.336390388005,-1.69930891439243,0.105522384398219,-16.1037766923423,0.000000000000000000000000000000000000000000000000000000000239997605258281,0.000000000000000000000000000000000000000000000000000000108782914543404
"Flt3l",16.6853990067149,-0.717426939401806,0.567824443678457,-1.26346610715488,0.206421719579554,0.456484394672755
"Flt4",7.5101912834066,0.397167664078716,0.877852259317928,0.452431100863495,0.650958445994325,0.823110744711813
"Flvcr1",347.907383585253,-0.0488384231862722,0.105670435639861,-0.462176794204957,0.643954543126891,0.819742920561642
"Flvcr2",13.3138544302642,-0.980928252169006,1.28172156255376,-0.765320862835888,0.44408050380284,0.682036082343917
"Flywch1",284.826571279715,-0.183507226394758,0.144053287438281,-1.27388433584607,0.20270441055603,0.451994722147462
"Fmc1",64.3382809287397,-0.0184564324086962,0.256330886133331,-0.0720023743026273,0.942600018337466,0.976735233211303
"Fmn1",1235.33737982497,0.324257506574654,0.068032637310236,4.76620515380002,0.00000187728114339374,0.0000475368137576686
"Fmn2",5.92864866713735,2.6506526836672,1.13449880219149,2.33640853436512,0.019469959580331,0.105829061084646
"Fmnl1",4658.46807479024,-0.491721464309067,0.0536739920929317,-9.16126125773719,0.0000000000000000000512942470650312,0.0000000000000000052840846332598
"Fmnl2",9.11728173813115,0.560000889750719,0.857618833801825,0.652971772166237,0.513774476702091,0.734627269631445
"Fmnl3",236.198192578375,-0.0887758249852924,0.131444088408799,-0.675388494530043,0.49942897338245,0.72421177430251
"Fmo1",4.39188863343354,4.62648747251072,1.59809878612522,2.89499467284385,0.00379164967240451,0.0321238954799729
"Fmo2",6.57464096692046,2.52248239229082,1.14544635164699,2.202182920801,0.0276523899930163,0.134086120485312
"Fmo4",4.20377958806628,1.11175706514179,1.27390465860013,0.872716068377896,0.382817857218911,0.633388486854789
"Fmo5",43.9454926190445,0.0358832186253379,0.333640364084541,0.10755059185898,0.914352191539233,0.964125395514151
"Fmo9",7.21252151265565,1.44367986515271,1.09166559119462,1.32245614114564,0.186016304831556,0.43053909922561
"Fmr1",832.736931797031,-0.0727232742022891,0.0722089338114045,-1.00712294675653,0.3138756953008,0.56976127415569
"Fn1",20.1377349456986,0.808336445556463,0.570026811065981,1.41806741343417,0.156171083979093,0.390657542300903
"Fn3k",5.29712044541507,0.228621365241714,1.09264266015047,0.209237085077962,0.834263163381672,0.925159883841459
"Fn3krp",19.699031466681,0.132026156541402,0.470638629193255,0.280525542001757,0.779074332134153,0.895751196946279
"Fnbp1",1643.65251105439,-0.317383487519152,0.0646997190656626,-4.90548478575378,0.00000093196864878938,0.0000249466726107047
"Fnbp1l",1669.63807020971,0.216979345860818,0.0606172212977044,3.57950003671704,0.00034425220004514,0.00465322208371154
"Fnbp4",850.995384888385,-0.0362613880590038,0.0701419864738337,-0.516971216270458,0.605176252032197,0.796221282992749
"Fndc1",7.28162842473469,2.72529917079041,1.04303954641116,2.61284356874817,0.00897923908127739,0.061724081654377
"Fndc10",38.308112794273,0.0224005509090529,0.320024426105717,0.0699963786565875,0.944196541982922,0.977553264647767
"Fndc3a",739.323042686639,-0.232585420182652,0.0793144458899287,-2.93244714216916,0.0033630216431449,0.0293831458992534
"Fndc3b",1294.10617767794,0.46130900293055,0.0678137636394755,6.80258664572946,0.0000000000102757174093066,0.000000000547957667967651
"Fndc3c1",4.70041241824647,0.575984003806767,1.05049639532067,0.548296982619295,0.583487998919956,0.782187909128139
"Fndc4",4.91751533152516,0.124641573331124,1.22624661140922,0.101644785128405,0.919038630123498,0.965551658779638
"Fndc7",7.91538618069046,0.75144392643653,0.840782025402242,0.893744042728588,0.371458854809229,0.623977456169968
"Fnip1",421.611308538659,0.102174112119613,0.102316889895442,0.998604553207438,0.317986293588366,0.573395785733271
"Fnip2",740.723989740627,0.3598945540758,0.0878558537851434,4.09642088227772,0.0000419586795624161,0.000771019087418559
"Fnta",550.268129742293,-0.0232326185385265,0.0854921080302446,-0.271751616304835,0.7858130101195,0.899354191176005
"Fntb",151.176036815497,-0.0542965474730457,0.155591505827088,-0.348968584013748,0.727112895029015,0.868600645401436
"Focad",261.549417782429,-0.231739949440352,0.140802047146673,-1.64585639297523,0.0997933286916631,0.302565886461096
"Folr1",4.43398440408756,1.77272017772155,1.26768309939311,1.39839379303094,0.161994846058311,0.399203681895779
"Fopnl",274.218105174597,0.278684025955363,0.120933698261889,2.30443648016002,0.0211981541777069,0.111855840321482
"Fos",539.138797385828,-0.0958008590018673,0.0889529783160366,-1.07698315239655,0.281487792429699,0.538805039619798
"Fosb",7.75273900592672,-0.486725329150194,0.846644937855595,-0.574887189880312,0.565367594071299,0.767558760401509
"Fosl1",147.433762402898,0.102073335494232,0.16530878943345,0.617470709476854,0.53692429524092,0.748721086119106
"Fosl2",504.687704940807,0.731875831295873,0.0904440671648247,8.09202697576732,0.00000000000000058679909269788,0.0000000000000466625383772268
"Foxc1",16.3456711383489,0.556585590978449,0.594160066260611,0.936760348909614,0.348881845599525,0.602767207159791
"Foxd1",4.42041705374939,2.52814126242312,1.29555018293952,1.95140357796634,0.0510090561933524,0.200700563112617
"Foxj2",170.663656142293,0.108913181500244,0.1567747043386,0.694711445699906,0.487236153681579,0.714718146468405
"Foxj3",489.325672030896,0.0442054492967172,0.0903889997455816,0.489057843555549,0.62480074586146,0.808223034838674
"Foxk1",368.307037708518,-0.023351462259374,0.123508343317934,-0.189067893164616,0.850039605154132,0.933072855254813
"Foxk2",1287.30966459044,-0.0724950752768314,0.072720291777352,-0.996902975840497,0.318811607095053,0.573970638591093
"Foxl1",4.62777923719956,2.59456571463754,1.30239975022796,1.99214236196177,0.0463554401404937,0.188273977010285
"Foxm1",1214.52412717148,-0.0241891579164239,0.0659805382549344,-0.366610496915959,0.713909577215319,0.860234154273275
"Foxn2",584.466338323287,0.050795076630547,0.104399757590573,0.486544009323771,0.626581510322752,0.809236483715214
"Foxn3",270.364395317685,-0.134874903405031,0.135250878608448,-0.997220164428614,0.318657655340348,0.573914528129369
"Foxn4",4.7174325956775,1.9315938773316,1.19725813613673,1.6133478813219,0.106668949456914,0.314434072125541
"Foxo1",121.489908264121,-0.0073925634530551,0.175390809245749,-0.0421490925599016,0.966379844714633,0.986855599950789
"Foxo3",199.711459122721,0.0125033504927202,0.299301047157249,0.0417751645424451,0.966677933548891,0.986918688775036
"Foxo4",35.8633389178759,-0.42672359358712,0.332901784444306,-1.28183029808454,0.199902183281239,0.448633419418763
"Foxp1",722.97982416224,0.0782581572624573,0.101610444452398,0.770178279252775,0.441194146561581,0.680353595480198
"Foxp2",5.84707471647286,1.85533888437975,1.11023145094577,1.6711280182157,0.0946963942669163,0.293722985684655
"Foxp3",8.99671638305661,0.820656512909242,0.735264630275124,1.11613761782906,0.264363232058619,0.521602624389862
"Foxp4",380.897779083479,-0.266968140136154,0.105246153955326,-2.53660708826924,0.0111932502708598,0.0722713838189179
"Foxred1",238.197034440531,0.204625998503406,0.124090596147359,1.64900487914822,0.0991466351373884,0.301272836781722
"Foxred2",231.807618466421,0.0348805220765706,0.144705385822193,0.241045085353147,0.809520173454644,0.912908883615546
"Fpgs",201.361846238181,0.125743496853674,0.136206938055176,0.923179822181569,0.35591350228277,0.609911367145605
"Fpgt",108.135972274774,-0.115752668068392,0.200897976359628,-0.576176376516521,0.564495971091115,0.767153062150077
"Fra10ac1",130.105240512174,0.112637932335475,0.187720215055814,0.6000309146353,0.548485632657087,0.756136758602771
"Fras1",16.6340882874682,1.18252409679566,0.618257915130311,1.91267118116298,0.0557901607830869,0.21199120770044
"Frat1",5.53367741157143,1.27400687199657,1.00595036071926,1.26647091322245,0.20534453664807,0.454916097970098
"Frem1",9.60010432125395,2.32298201454464,3.24571388387467,0.715707575484598,0.474171932163961,0.706577084488774
"Frem2",12.2382628088168,0.928388284842188,0.665911925400613,1.39416077326393,0.163269060496571,0.400456833447399
"Frem3",5.60693047740177,1.49075655735801,1.1418867082403,1.30552054472666,0.191715656073233,0.437621268183947
"Frg1",244.931728337458,-0.156260482992845,0.123784582698165,-1.26235819992114,0.206819923112447,0.456919141264508
"Frg2f1",4.9503644329143,0.384329742969257,1.02474597421512,0.37504879515494,0.707624177532739,0.856522424632703
"Frk",10.9130052048453,1.01859593231573,0.703315644567191,1.44827708609063,0.147539573346659,0.378894534757423
"Frmd4a",309.478821433796,-0.0380616461954547,0.132851204283831,-0.286498315168732,0.774496483715217,0.893189991142356
"Frmd4b",644.267453553551,0.234716516937163,0.0816057153027158,2.87622645137639,0.00402460865323936,0.0335129384364659
"Frmd5",11.2100488263793,1.23440810207032,0.721871711939055,1.71001035454695,0.08726395832014,0.278092951350806
"Frmd6",20.9564231370277,0.0941104374016904,0.489210462282878,0.192372086570938,0.847450755721,0.931588709474217
"Frmd8",471.643569923541,-0.157580163099595,0.0972951016986727,-1.61961044645009,0.105315984152141,0.312205527033096
"Frmpd2",7.9666431873102,1.25987981984852,1.03188688784205,1.2209476006457,0.222105860075039,0.475419998460435
"Frmpd4",5.04941889784497,2.01981634990956,1.21658931158989,1.66022858385134,0.096868476418222,0.297606436627004
"Frrs1",1404.27101705917,0.436196696137432,0.0628260697441443,6.94292509325856,0.00000000000384063096147913,0.000000000212296340708103
"Frs2",313.847967445326,0.0805729421670472,0.12759259075011,0.631486058033332,0.527722762401032,0.742366818155704
"Frs3",7.40776173937401,-0.0142850161693271,0.819550011684447,-0.0174303165952821,0.986093323680599,0.994356471294682
"Fry",95.776011907124,-0.396384242129992,0.207454469698474,-1.91070475707811,0.0560425331431875,0.212362463559072
"Fryl",582.641810537503,-0.104464576661675,0.0880142527093115,-1.18690522780094,0.235265005019382,0.492022998808607
"Fsbp",18.9393871538898,0.109661671476424,0.483385605322309,0.226861681996725,0.820531298556443,0.918363648963342
"Fscn1",11.7109974481209,1.78263211316949,0.671117253370622,2.65621559305232,0.00790230760560661,0.0564664103105826
"Fsd1",4.7051708663193,1.92776118574515,1.18563048704644,1.62593759759625,0.103962930926248,0.309544106576554
"Fsd1l",46.1780985079252,0.256924902857697,0.285461001021814,0.900035037844148,0.368101604880481,0.620791966162072
"Fsd2",6.86185752867923,1.51065190901531,0.87899185544354,1.71861877861545,0.0856838100506755,0.275637320987342
"Fsip2",6.85855909270039,1.93119253703399,1.07030165870144,1.80434415039312,0.0711773725261993,0.246277331198793
"Fstl5",6.48897808709703,1.6117125087175,1.00970186811951,1.59622613328346,0.110438314977892,0.319927611220575
"Fth1",24770.5178008531,-0.0665733405883876,0.0426518196456578,-1.56085581204893,0.118557775283166,0.334262622496474
"Ftl1",18244.7386842919,-0.153724606428757,0.045793429505357,-3.35691403961729,0.000788176129160834,0.0092712967165476
"Ftl1-ps1",339.571063765086,-0.0101842653448376,0.110330255432294,-0.0923070947758961,0.926454051622723,0.968606787595523
"Fto",503.324770872882,-0.185069736469677,0.089269374082692,-2.07316045812356,0.0381573489950395,0.165040631657833
"Ftsj1",224.624744524994,-0.00982924479335712,0.127537738217243,-0.0770693045897863,0.938568411739468,0.974769209717658
"Ftsj3",1515.21702010658,-0.115533296223769,0.0571042674713327,-2.0231989891433,0.0430526358654887,0.179140068084124
"Fubp1",2470.54488031526,0.0680776969448716,0.0561288703290945,1.21288200788148,0.2251749354567,0.479100105201095
"Fubp3",368.183536420308,-0.22736009403602,0.108185758983362,-2.10157137291043,0.0355908397394679,0.157462043708328
"Fuca1",465.537959005421,0.101446413080688,0.0899249666325923,1.12812288822046,0.259268024137808,0.516636370490315
"Fuca2",429.861613061346,-0.101440849861633,0.102475791450735,-0.989900623606308,0.322222694674495,0.577087116506779
"Fuk",91.0812442849487,-0.13647502763878,0.229431251955911,-0.594840617724589,0.551950014034156,0.758696754664939
"Fundc1",256.363373784241,-0.0248241871064368,0.121740078881687,-0.20391137688158,0.838422754401562,0.927646622082784
"Fundc2",458.183623563853,0.108731580053902,0.100012269805845,1.0871824053687,0.276956205029858,0.534798420334565
"Fuom",32.6892745172955,-0.0838691240023901,0.366126626413933,-0.229071359337766,0.818813453566324,0.917275681707631
"Furin",518.300910795799,0.220378875001191,0.20005218703689,1.10160692699926,0.270632595534133,0.527910204285345
"Fus",961.188910175084,-0.192589639322731,0.0832001381231991,-2.31477547594395,0.0206252227204516,0.109697202610961
"Fut1",4.95333768238848,1.93864365036924,1.3078999717989,1.48225681792989,0.138271973516991,0.364525454804971
"Fut10",76.5988964470917,0.333353685011089,0.22098666294578,1.50847874965594,0.131432041416056,0.35432426539557
"Fut11",200.463824239114,0.146148378719693,0.156588540786027,0.9333274196571,0.350650942090294,0.604251870554279
"Fut4",22.9060259180341,-1.35217707875192,0.510108591562878,-2.65076319261571,0.00803101278904216,0.057026481412739
"Fut7",21.2775781701435,-0.195851892187861,0.466668252276699,-0.419681200151014,0.674718360654598,0.838189317392767
"Fut8",220.123833486734,-0.251009702046154,0.142512514126785,-1.76131691721363,0.0781847783048758,0.260067665212745
"Fuz",27.5506662032844,0.799411984981032,0.403467399168658,1.98135459427011,0.0475515219448411,0.191133785221977
"Fv1",9.79399627884191,1.38566225893368,0.711125114441131,1.94854918043875,0.0513492861510664,0.201569893776528
"Fxn",149.044908174937,-0.0862931104509393,0.177208866305787,-0.486957070771132,0.626288753601081,0.809224104092312
"Fxr1",835.760939552177,-0.0945460380922131,0.0750911882558395,-1.25908299346775,0.208000356449243,0.458360889949447
"Fxr2",372.172366557709,-0.294862607770562,0.118055203002774,-2.49766719526655,0.0125013497176015,0.0785188699584041
"Fxyd1",4.72032871612232,0.403269595929893,1.15620050365171,0.348788635410743,0.727247995911262,0.868609420149436
"Fxyd2",1737.46997696194,0.957285139144667,0.0633659707513958,15.1072433325513,0.00000000000000000000000000000000000000000000000000145083454203429,0.000000000000000000000000000000000000000000000000548012447293952
"Fxyd4",7.86310467044964,0.779780118484175,0.940330986115123,0.829261323936323,0.406956550966325,0.654151714869835
"Fxyd5",4540.55333906921,-0.0238709887325203,0.0501782098617573,-0.475724199772884,0.634270878027518,0.814276378343862
"Fyb",878.040060070113,-0.330325526723673,0.0707534650785359,-4.6686833833087,0.00000303136124777324,0.0000732157197996812
"Fyco1",282.389706989978,-0.232498686364054,0.132850250956586,-1.75008089702467,0.0801043555589212,0.263732328950878
"Fyn",411.232284276472,-0.503205123620868,0.0989399866148652,-5.08596312610845,0.000000365765117695953,0.0000107655282909731
"Fyttd1",775.292490809327,0.135829918471929,0.0779195065997017,1.74320814388279,0.0812972634322934,0.266401875228501
"Fzd2",14.0683706904384,-0.864468088477214,0.604080190827921,-1.43104856209971,0.152416297776627,0.386094787102566
"Fzd3",5.46666070618325,1.25130148536546,1.16183757337223,1.07700208191199,0.281479335599133,0.538805039619798
"Fzd4",6.59686069507657,1.91954781963602,1.05405804447195,1.82110257561541,0.0685912658482921,0.240428668949272
"Fzd5",43.2702367682686,0.149789931509199,0.288583478028524,0.519052346768079,0.603724237874321,0.795257404496272
"Fzd6",4.71299453406626,2.5341688750474,2.77969299621758,0.911672216498629,0.361941293856096,0.61477136507706
"Fzd7",92.7563077531774,0.0127880724719205,0.202074230275888,0.0632840340624392,0.949540329250261,0.980621963784085
"Fzd9",8.40366525298808,0.577438447316245,0.858453471073804,0.672649673830255,0.501170191681507,0.72498276619351
"Fzr1",660.750438526909,-0.00280037695048894,0.0938728182856418,-0.0298316062267118,0.976201351854353,0.990346897824202
"G2e3",501.763015471662,0.236157027967868,0.0878877015077593,2.68703156319338,0.0072090140250932,0.0525053386634228
"G3bp1",4158.99180791974,0.0298634857954394,0.0470099820645696,0.635258395853482,0.525259903022185,0.740460725823728
"G3bp2",2029.49124986039,-0.00787904635734801,0.0530531693352009,-0.148512265262921,0.881938507011896,0.947357596836066
"G430095P16Rik",12.0183954186954,-0.4689056044697,0.71462411481915,-0.65615698483442,0.511723122417754,0.733378306212021
"G6pc",7.48956104197673,0.753842212126344,0.824757882768716,0.914016377261763,0.360708240238979,0.613622305370751
"G6pc3",292.097840389637,-0.059117732731007,0.120110009945546,-0.492196551792887,0.622580401863248,0.806774070542058
"G6pdx",2849.25320918563,-0.271594870677767,0.0496891287564215,-5.46588111876821,0.0000000460612975546302,0.00000155806349290513
"Gaa",424.642417797925,0.213719236902444,0.0997299674746562,2.14297910963176,0.0321147758528875,0.147482851079893
"Gab2",118.533326426466,-0.319068591335329,0.175464084077606,-1.81842679094491,0.0689989266811897,0.241280623040061
"Gab3",4.41683382756399,0.740652059246379,1.36561003944064,0.542359852267746,0.587570631354094,0.784938975869169
"Gabarap",979.754525425667,-0.0229901879526464,0.0681630557749655,-0.337282237295031,0.735904148614072,0.873849219896324
"Gabarapl1",179.004775179384,0.144608953954978,0.141292033570461,1.02347563624571,0.306083013647228,0.562372222615187
"Gabarapl2",242.7630150591,0.296166904563138,0.153186505135865,1.93337464224057,0.0531900627219318,0.206474014528355
"Gabbr1",4.63520681164145,1.17732620303386,1.17784024246112,0.99956357457596,0.317521758302494,0.573032021591266
"Gabbr2",6.72629497668871,0.742182265606323,0.91087604833884,0.814800506567098,0.415186510934274,0.660936588439501
"Gabpa",846.174152457337,0.0193687204886221,0.0724166367568094,0.267462303637028,0.78911323457462,0.900878327910812
"Gabpb1",347.941656806002,-0.0551510340229556,0.108776356036915,-0.507013068209781,0.612145649248054,0.800549539460591
"Gabpb2",923.0641321855,0.114414874334037,0.0803654161227751,1.42368297028717,0.154538265603727,0.38838205845574
