#OTU ID	normal_4	model_2	normal_2	normal_3	normal_5	betaine_1	betaine_2	betaine_3	betaine_5	model_1	model_3	model_4	model_5	betaine_4	normal_1	Taxonomy
OTU2100	8.0	10.0	4.0	9.0	1.0	25.0	14.0	27.0	12.0	11.0	11.0	5.0	12.0	12.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU2104	3.0	0.0	10.0	4.0	13.0	0.0	2.0	100.0	0.0	2.0	11.0	1.0	17.0	2.0	13.0	k__Bacteria
OTU2106	2.0	0.0	0.0	1.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2107	3.0	0.0	6.0	0.0	5.0	0.0	0.0	55.0	1.0	0.0	9.0	2.0	16.0	1.0	19.0	k__Bacteria
OTU2108	14.0	9.0	17.0	7.0	21.0	1.0	7.0	37.0	3.0	9.0	5.0	4.0	9.0	5.0	4.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU2109	6.0	16.0	0.0	33.0	0.0	0.0	0.0	81.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU211	50.0	8.0	1.0	0.0	0.0	2.0	0.0	8.0	3.0	8.0	0.0	0.0	0.0	16.0	1.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU2110	4.0	0.0	8.0	3.0	6.0	0.0	7.0	48.0	1.0	2.0	7.0	1.0	8.0	2.0	7.0	k__Bacteria
OTU2111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU2114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU2116	5.0	7.0	2.0	7.0	3.0	46.0	2.0	14.0	19.0	1.0	5.0	2.0	6.0	113.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU2117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU2118	5.0	1.0	1.0	29.0	3.0	15.0	11.0	64.0	31.0	3.0	11.0	9.0	12.0	216.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU212	2.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2121	17.0	8.0	0.0	3.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	127.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	154.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2123	4.0	1.0	0.0	3.0	1.0	30.0	2.0	3.0	9.0	1.0	2.0	0.0	4.0	47.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU2124	0.0	4.0	8.0	13.0	2.0	7.0	0.0	8.0	112.0	0.0	4.0	1.0	1.0	528.0	0.0	k__Bacteria;p__Proteobacteria
OTU2125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU2126	4.0	0.0	1.0	14.0	0.0	15.0	2.0	2.0	57.0	0.0	4.0	4.0	12.0	14.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU2128	23.0	7.0	2.0	2.0	1.0	3.0	23.0	8.0	81.0	8.0	8.0	9.0	5.0	8.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU213	4.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2132	50.0	15.0	5.0	13.0	13.0	74.0	10.0	32.0	237.0	22.0	43.0	10.0	23.0	62.0	13.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU2133	67.0	5.0	1.0	1.0	2.0	9.0	19.0	17.0	136.0	6.0	22.0	9.0	14.0	12.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2134	110.0	18.0	2.0	4.0	2.0	13.0	58.0	43.0	228.0	14.0	32.0	18.0	34.0	33.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2137	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	60.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2138	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	90.0	0.0	1.0	8.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2139	17.0	1.0	28.0	1.0	0.0	0.0	0.0	9.0	13.0	61.0	3.0	0.0	0.0	34.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor
OTU2140	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	50.0	0.0	0.0	4.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2141	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	1.0	0.0	2.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2142	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	59.0	1.0	0.0	3.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2143	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	124.0	0.0	0.0	0.0	22.0	28.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2144	5.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	4.0	3.0	3.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2145	4.0	62.0	31.0	49.0	0.0	0.0	0.0	29.0	10.0	42.0	1.0	1.0	1.0	7.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella
OTU2146	1.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2147	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2148	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2149	4.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU215	0.0	0.0	9.0	0.0	13.0	5.0	73.0	1.0	14.0	1.0	19.0	17.0	35.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2150	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2151	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2152	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2153	2.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2154	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2155	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2156	1.0	42.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2157	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2158	2.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2159	0.0	2.0	1.0	0.0	4.0	7.0	25.0	0.0	7.0	0.0	35.0	29.0	7.0	0.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2160	17.0	7.0	5.0	3.0	0.0	33.0	8.0	7.0	0.0	9.0	53.0	11.0	14.0	17.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2165	9.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	25.0	6.0	38.0	22.0	36.0	5.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2166	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	55.0	0.0	24.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2167	45.0	17.0	7.0	3.0	0.0	26.0	16.0	20.0	1.0	14.0	65.0	14.0	29.0	41.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU217	26.0	12.0	0.0	21.0	0.0	0.0	0.0	60.0	0.0	16.0	0.0	0.0	0.0	13.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU2171	0.0	1.0	8.0	0.0	0.0	14.0	13.0	1.0	0.0	0.0	30.0	4.0	22.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2173	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	59.0	0.0	22.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2175	0.0	1.0	4.0	0.0	0.0	27.0	22.0	1.0	0.0	1.0	88.0	18.0	41.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2176	11.0	11.0	8.0	2.0	0.0	41.0	22.0	8.0	0.0	7.0	153.0	18.0	35.0	18.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2177	30.0	12.0	2.0	2.0	34.0	1.0	6.0	1.0	7.0	24.0	88.0	4.0	15.0	8.0	24.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium XlVb
OTU2179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU218	2.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2180	20.0	5.0	5.0	8.0	0.0	0.0	0.0	0.0	45.0	17.0	3.0	138.0	2.0	5.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	1.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2183	0.0	0.0	45.0	23.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	81.0	2.0	0.0	1.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2185	7.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	10.0	7.0	28.0	31.0	31.0	6.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	37.0	52.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2188	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	4.0	21.0	22.0	71.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2189	7.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	9.0	3.0	14.0	20.0	41.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU219	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2190	9.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	6.0	5.0	37.0	26.0	46.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU2192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2194	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU2195	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU2196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2197	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU2198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU2199	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU22	2.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU220	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2201	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
OTU2202	1.0	28.0	94.0	60.0	3.0	33.0	11.0	31.0	42.0	25.0	6.0	34.0	17.0	28.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2204	10.0	2.0	58.0	40.0	3.0	8.0	11.0	7.0	21.0	5.0	12.0	23.0	18.0	3.0	11.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2205	13.0	0.0	99.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU2206	40.0	5.0	62.0	3.0	23.0	26.0	1.0	6.0	1.0	14.0	0.0	34.0	3.0	3.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU2208	8.0	9.0	82.0	36.0	19.0	31.0	27.0	24.0	10.0	6.0	15.0	16.0	16.0	16.0	17.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU2209	27.0	0.0	38.0	21.0	53.0	33.0	7.0	17.0	112.0	3.0	20.0	11.0	24.0	30.0	14.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU221	1.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2210	3.0	0.0	29.0	25.0	5.0	0.0	5.0	8.0	10.0	1.0	12.0	12.0	13.0	1.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU2212	24.0	3.0	9.0	5.0	4.0	0.0	5.0	15.0	69.0	3.0	9.0	4.0	8.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU2213	22.0	3.0	32.0	16.0	14.0	38.0	12.0	26.0	20.0	7.0	5.0	2.0	10.0	30.0	16.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU2214	2.0	20.0	67.0	56.0	4.0	61.0	14.0	37.0	42.0	20.0	11.0	26.0	27.0	22.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2215	7.0	7.0	55.0	22.0	23.0	11.0	13.0	21.0	13.0	6.0	6.0	11.0	5.0	14.0	7.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU2216	2.0	17.0	62.0	41.0	4.0	72.0	11.0	20.0	24.0	15.0	8.0	28.0	26.0	16.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	68.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2220	11.0	0.0	51.0	21.0	29.0	42.0	14.0	15.0	38.0	3.0	6.0	8.0	10.0	27.0	5.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU2221	28.0	1.0	9.0	1.0	0.0	0.0	11.0	19.0	43.0	3.0	5.0	7.0	3.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU2223	1.0	7.0	39.0	34.0	2.0	31.0	8.0	6.0	21.0	3.0	4.0	11.0	14.0	6.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2224	1.0	14.0	78.0	11.0	4.0	10.0	23.0	22.0	25.0	34.0	5.0	22.0	24.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2225	4.0	13.0	65.0	30.0	26.0	26.0	13.0	15.0	10.0	4.0	9.0	10.0	23.0	26.0	13.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU2227	3.0	2.0	41.0	27.0	0.0	2.0	16.0	16.0	65.0	6.0	16.0	22.0	21.0	5.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2228	17.0	0.0	68.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU223	14.0	5.0	12.0	56.0	0.0	0.0	0.0	14.0	8.0	1.0	1.0	0.0	2.0	3.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU2230	6.0	2.0	23.0	30.0	0.0	0.0	0.0	15.0	17.0	6.0	1.0	2.0	2.0	2.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2234	23.0	1.0	26.0	2.0	0.0	0.0	1.0	10.0	14.0	72.0	2.0	0.0	0.0	22.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor
OTU2236	19.0	34.0	29.0	97.0	13.0	0.0	2.0	2.0	12.0	45.0	11.0	23.0	17.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU2238	13.0	0.0	29.0	81.0	0.0	0.0	0.0	22.0	5.0	3.0	1.0	1.0	1.0	2.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU224	1.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU2240	17.0	3.0	29.0	59.0	15.0	10.0	6.0	10.0	15.0	12.0	7.0	22.0	23.0	1.0	6.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2241	15.0	57.0	62.0	155.0	2.0	0.0	3.0	54.0	14.0	87.0	1.0	8.0	4.0	9.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2242	5.0	0.0	9.0	31.0	3.0	1.0	3.0	7.0	2.0	1.0	5.0	12.0	9.0	5.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU2245	15.0	56.0	69.0	125.0	9.0	5.0	40.0	43.0	4.0	73.0	34.0	85.0	59.0	2.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU2247	4.0	3.0	13.0	42.0	8.0	0.0	4.0	11.0	2.0	1.0	4.0	11.0	13.0	3.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU225	6.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
